C4d_2015-test
aeg, juhtivus
 1870, 61768
 1871, 61751
 1872, 61737
 1873, 61769
 1874, 61744
 1875, 61727
 1876, 61752
 1877, 61757
 1878, 61719
 1879, 61764
 1880, 61722
 1881, 61713
 1882, 61745
 1883, 61749
 1884, 61717
 1885, 61736
 1886, 61674
 1887, 61726
 1888, 61718
 1889, 61677
 1890, 61722
 1891, 61707
 1892, 61712
 1893, 61694
 1894, 61691
 1895, 61711
 1896, 61692
 1897, 61703
 1898, 61708
 1899, 61686
 1900, 61676
 1901, 61684
 1902, 61666
 1903, 61700
 1904, 61677
 1905, 61730
 1906, 61675
 1907, 61689
 1908, 61659
 1909, 61667
 1910, 61663
 1911, 61690
 1912, 61678
 1913, 61693
 1914, 61717
 1915, 61650
 1916, 61668
 1917, 61671
 1918, 61715
 1919, 61675
 1920, 61668
 1921, 61671
 1922, 61685
 1923, 61676
 1924, 61657
 1925, 61676
 1926, 61674
 1927, 61670
 1928, 61634
 1929, 61678
 1930, 61676
 1931, 61653
 1932, 61679
 1933, 61687
 1934, 61662
 1935, 61678
 1936, 61648
 1937, 61631
 1938, 61690
 1939, 61611
 1940, 61635
 1941, 61643
 1942, 61636
 1943, 61629
 1944, 61651
 1945, 61623
 1946, 61645
 1947, 61638
 1948, 61647
 1949, 61615
 1950, 61596
 1951, 61605
 1952, 61640
 1953, 61609
 1954, 61617
 1955, 61600
 1956, 61619
 1957, 61628
 1958, 61605
 1959, 61581
 1960, 61612
 1961, 61593
 1962, 61614
 1963, 61583
 1964, 61612
 1965, 61596
 1966, 61615
 1967, 61558
 1968, 61586
 1969, 61611
 1970, 61587
 1971, 61594
 1972, 61579
 1973, 61588
 1974, 76566
 1975, 87642
 1976, 87597
 1977, 87628
 1978, 87609
 1979, 87594
 1980, 87606
 1981, 87605
 1982, 87573
 1983, 87612
 1984, 87588
 1985, 87611
 1986, 87576
 1987, 87645
 1988, 87613
 1989, 87608
 1990, 87584
 1991, 87642
 1992, 87578
 1993, 87636
 1994, 87568
 1995, 87597
 1996, 87587
 1997, 87611
 1998, 87557
 1999, 87594
 2000, 87566
 2001, 87594
 2002, 87604
 2003, 87584
 2004, 87548
 2005, 87580
 2006, 87557
 2007, 87564
 2008, 87540
 2009, 87561
 2010, 87563
 2011, 87569
 2012, 87524
 2013, 87541
 2014, 87545
 2015, 87545
 2016, 87546
 2017, 87547
 2018, 87563
 2019, 87547
 2020, 87572
 2021, 87515
 2022, 87524
 2023, 87560
 2024, 87529
 2025, 87551
 2026, 87538
 2027, 87527
 2028, 87525
 2029, 87537
 2030, 87550
 2031, 87533
 2032, 87551
 2033, 87495
 2034, 87527
 2035, 87523
 2036, 87521
 2037, 87512
 2038, 87524
 2039, 87534
 2040, 87536
 2041, 87521
 2042, 87526
 2043, 87499
 2044, 87518
 2045, 87485
 2046, 87516
 2047, 87510
 2048, 87549
 2049, 87505
 2050, 87508
 2051, 87503
 2052, 87497
 2053, 87476
 2054, 87537
 2055, 87475
 2056, 87516
 2057, 87480
 2058, 87506
 2059, 87480
 2060, 87496
 2061, 87471
 2062, 87496
 2063, 87497
 2064, 87526
 2065, 87475
 2066, 87522
 2067, 87461
 2068, 87480
 2069, 87451
 2070, 87467
 2071, 87462
 2072, 87493
 2073, 87452
 2074, 87499
 2075, 87466
 2076, 87481
 2077, 87471
 2078, 87466
 2079, 87462
 2080, 87488
 2081, 87451
 2082, 87494
 2083, 87458
 2084, 87469
 2085, 87433
 2086, 87466
 2087, 87478
 2088, 87471
 2089, 87450
 2090, 87480
 2091, 87436
 2092, 87455
 2093, 87426
 2094, 87452
 2095, 87399
 2096, 87436
 2097, 87408
 2098, 87444
 2099, 87418
 2100, 87462
 2101, 87402
 2102, 87452
 2103, 87422
 2104, 87397
 2105, 87412
 2106, 87406
 2107, 87433
 2108, 87416
 2109, 87452
 2110, 87435
 2111, 87392
 2112, 87417
 2113, 87400
 2114, 87439
 2115, 87407
 2116, 87431
 2117, 87403
 2118, 87406
 2119, 87409
 2120, 87409
 2121, 87413
 2122, 87427
 2123, 87368
 2124, 87390
 2125, 87402
 2126, 87385
 2127, 87385
 2128, 87406
 2129, 87369
 2130, 87396
 2131, 87389
 2132, 87378
 2133, 87390
 2134, 87404
 2135, 87371
 2136, 87409
 2137, 87358
 2138, 87364
 2139, 87401
 2140, 87391
 2141, 87367
 2142, 87382
 2143, 87381
 2144, 87376
 2145, 87357
 2146, 87343
 2147, 87390
 2148, 87342
 2149, 87393
 2150, 87364
 2151, 87389
 2152, 87358
 2153, 87372
 2154, 87332
 2155, 87370
 2156, 87366
 2157, 87356
 2158, 87357
 2159, 87347
 2160, 87326
 2161, 87387
 2162, 87329
 2163, 87338
 2164, 87335
 2165, 87352
 2166, 87332
 2167, 87351
 2168, 87329
 2169, 87335
 2170, 87328
 2171, 87353
 2172, 87303
 2173, 87331
 2174, 87311
 2175, 87374
 2176, 87311
 2177, 87343
 2178, 87338
 2179, 87331
 2180, 87293
 2181, 87327
 2182, 87284
 2183, 87374
 2184, 87333
 2185, 87323
 2186, 87276
 2187, 87297
 2188, 87308
 2189, 87340
 2190, 87307
 2191, 87313
 2192, 87282
 2193, 87283
 2194, 87285
 2195, 87325
 2196, 87282
 2197, 87310
 2198, 87317
 2199, 87301
 2200, 87321
 2201, 87263
 2202, 87315
 2203, 87282
 2204, 87303
 2205, 87268
 2206, 87281
 2207, 87268
 2208, 87306
 2209, 87286
 2210, 87292
 2211, 87272
 2212, 87324
 2213, 87269
 2214, 87286
 2215, 87292
 2216, 87276
 2217, 87277
 2218, 87319
 2219, 87233
 2220, 87288
 2221, 87266
 2222, 87285
 2223, 87249
 2224, 87254
 2225, 87248
 2226, 87263
 2227, 87250
 2228, 87295
 2229, 87253
 2230, 87292
 2231, 87226
 2232, 87269
 2233, 87231
 2234, 87282
 2235, 87260
 2236, 87247
 2237, 87228
 2238, 87251
 2239, 87215
 2240, 87222
 2241, 87221
 2242, 87232
 2243, 87246
 2244, 87221
 2245, 87214
 2246, 87236
 2247, 87230
 2248, 87232
 2249, 87234
 2250, 87218
 2251, 87244
 2252, 87202
 2253, 87239
 2254, 87184
 2255, 87198
 2256, 87211
 2257, 87212
 2258, 87230
 2259, 87211
 2260, 87211
 2261, 87215
 2262, 87156
 2263, 87209
 2264, 87191
 2265, 87210
 2266, 87184
 2267, 87203
 2268, 87155
 2269, 87195
 2270, 87202
 2271, 87224
 2272, 87200
 2273, 87202
 2274, 87175
 2275, 87169
 2276, 87154
 2277, 87203
 2278, 87177
 2279, 87189
 2280, 87180
 2281, 87187
 2282, 87150
 2283, 87187
 2284, 87204
 2285, 87183
 2286, 87171
 2287, 87146
 2288, 87174
 2289, 87179
 2290, 87153
 2291, 87169
 2292, 87160
 2293, 87187
 2294, 87188
 2295, 87165
 2296, 87205
 2297, 87152
 2298, 87170
 2299, 87133
 2300, 87174
 2301, 87161
 2302, 87131
 2303, 87135
 2304, 87142
 2305, 87118
 2306, 87151
 2307, 87149
 2308, 87150
 2309, 87151
 2310, 87145
 2311, 87129
 2312, 87135
 2313, 87118
 2314, 87148
 2315, 87124
 2316, 87129
 2317, 87124
 2318, 87129
 2319, 87113
 2320, 87131
 2321, 87118
 2322, 87151
 2323, 87110
 2324, 87150
 2325, 87101
 2326, 87148
 2327, 87130
 2328, 87125
 2329, 87079
 2330, 87094
 2331, 87111
 2332, 87140
 2333, 87109
 2334, 87119
 2335, 87118
 2336, 87152
 2337, 87095
 2338, 87099
 2339, 87090
 2340, 87076
 2341, 87072
 2342, 87116
 2343, 87084
 2344, 87119
 2345, 87099
 2346, 87095
 2347, 87079
 2348, 87100
 2349, 87101
 2350, 87137
 2351, 87094
 2352, 87104
 2353, 87053
 2354, 87111
 2355, 87065
 2356, 87088
 2357, 87078
 2358, 87079
 2359, 87099
 2360, 87070
 2361, 87093
 2362, 87093
 2363, 87075
 2364, 87064
 2365, 87052
 2366, 87081
 2367, 87042
 2368, 87062
 2369, 87072
 2370, 87067
 2371, 87071
 2372, 87028
 2373, 87090
 2374, 87042
 2375, 87074
 2376, 87037
 2377, 87059
 2378, 87022
 2379, 87038
 2380, 87053
 2381, 87055
 2382, 87014
 2383, 87067
 2384, 87040
 2385, 87025
 2386, 87044
 2387, 87036
 2388, 87027
 2389, 87052
 2390, 87030
 2391, 87048
 2392, 87039
 2393, 87021
 2394, 87022
 2395, 87018
 2396, 87017
 2397, 87015
 2398, 87032
 2399, 87021
 2400, 86995
 2401, 86985
 2402, 87020
 2403, 87027
 2404, 86991
 2405, 87036
 2406, 86993
 2407, 87016
 2408, 86988
 2409, 87015
 2410, 86986
 2411, 87007
 2412, 86971
 2413, 87029
 2414, 87009
 2415, 87004
 2416, 87025
 2417, 86991
 2418, 87017
 2419, 86978
 2420, 87009
 2421, 86995
 2422, 86988
 2423, 86979
 2424, 87031
 2425, 86960
 2426, 86986
 2427, 87000
 2428, 86963
 2429, 86978
 2430, 86986
 2431, 86944
 2432, 86981
 2433, 86963
 2434, 86998
 2435, 86941
 2436, 86985
 2437, 86966
 2438, 87002
 2439, 86952
 2440, 86999
 2441, 86992
 2442, 86991
 2443, 86940
 2444, 86973
 2445, 86967
 2446, 86952
 2447, 86956
 2448, 86961
 2449, 86945
 2450, 86956
 2451, 86934
 2452, 86943
 2453, 86910
 2454, 86951
 2455, 86960
 2456, 86977
 2457, 86916
 2458, 86918
 2459, 86923
 2460, 86920
 2461, 86946
 2462, 86930
 2463, 86912
 2464, 86924
 2465, 86945
 2466, 86926
 2467, 86944
 2468, 86923
 2469, 86925
 2470, 86899
 2471, 86903
 2472, 86908
 2473, 86907
 2474, 86894
 2475, 86927
 2476, 86915
 2477, 86928
 2478, 86873
 2479, 86907
 2480, 86898
 2481, 86911
 2482, 86907
 2483, 86902
 2484, 86892
 2485, 86937
 2486, 86919
 2487, 86917
 2488, 86889
 2489, 86891
 2490, 86891
 2491, 86892
 2492, 86887
 2493, 86888
 2494, 86884
 2495, 86897
 2496, 86889
 2497, 86906
 2498, 86890
 2499, 86893
 2500, 86882
 2501, 86893
 2502, 86869
 2503, 86901
 2504, 86854
 2505, 86869
 2506, 86860
 2507, 86902
 2508, 86875
 2509, 86860
 2510, 86865
 2511, 86853
 2512, 86877
 2513, 86850
 2514, 86875
 2515, 86871
 2516, 86848
 2517, 86862
 2518, 86880
 2519, 86843
 2520, 86874
 2521, 86869
 2522, 86907
 2523, 86845
 2524, 86871
 2525, 86864
 2526, 86836
 2527, 86858
 2528, 86889
 2529, 86832
 2530, 86843
 2531, 86817
 2532, 86858
 2533, 86817
 2534, 86869
 2535, 86819
 2536, 86878
 2537, 86814
 2538, 86838
 2539, 86843
 2540, 86828
 2541, 86815
 2542, 86838
 2543, 86799
 2544, 86816
 2545, 86851
 2546, 86809
 2547, 86822
 2548, 86788
 2549, 86832
 2550, 86801
 2551, 86787
 2552, 86809
 2553, 86794
 2554, 86819
 2555, 86825
 2556, 86810
 2557, 86774
 2558, 86815
 2559, 86775
 2560, 86808
 2561, 86790
 2562, 86795
 2563, 86764
 2564, 86784
 2565, 86783
 2566, 86808
 2567, 86768
 2568, 86808
 2569, 86751
 2570, 86824
 2571, 86780
 2572, 86813
 2573, 86718
 2574, 86822
 2575, 86772
 2576, 86808
 2577, 86769
 2578, 86781
 2579, 86759
 2580, 86780
 2581, 86742
 2582, 86790
 2583, 86750
 2584, 86797
 2585, 86757
 2586, 86766
 2587, 86736
 2588, 86761
 2589, 86741
 2590, 86777
 2591, 86741
 2592, 86785
 2593, 86752
 2594, 86798
 2595, 86775
 2596, 86760
 2597, 86735
 2598, 86785
 2599, 86719
 2600, 86769
 2601, 86740
 2602, 86763
 2603, 86739
 2604, 86778
 2605, 86713
 2606, 86759
 2607, 86725
 2608, 86749
 2609, 86711
 2610, 86767
 2611, 86692
 2612, 86720
 2613, 86725
 2614, 86728
 2615, 86725
 2616, 86744
 2617, 86707
 2618, 86741
 2619, 86700
 2620, 86724
 2621, 86724
 2622, 86730
 2623, 86707
 2624, 86738
 2625, 86713
 2626, 86714
 2627, 86718
 2628, 86726
 2629, 86688
 2630, 86726
 2631, 86703
 2632, 86678
 2633, 86720
 2634, 86710
 2635, 86676
 2636, 86727
 2637, 86686
 2638, 86693
 2639, 86703
 2640, 86701
 2641, 86710
 2642, 86654
 2643, 86679
 2644, 86669
 2645, 86700
 2646, 86663
 2647, 86715
 2648, 86644
 2649, 86692
 2650, 86669
 2651, 86682
 2652, 86639
 2653, 86667
 2654, 86670
 2655, 86648
 2656, 86669
 2657, 86690
 2658, 86682
 2659, 86671
 2660, 86673
 2661, 86699
 2662, 86638
 2663, 86678
 2664, 86647
 2665, 86668
 2666, 86676
 2667, 86681
 2668, 86648
 2669, 86679
 2670, 86618
 2671, 86651
 2672, 86630
 2673, 86666
 2674, 86651
 2675, 86669
 2676, 86620
 2677, 86633
 2678, 86648
 2679, 86647
 2680, 86634
 2681, 86614
 2682, 86645
 2683, 86597
 2684, 86617
 2685, 86636
 2686, 86616
 2687, 86614
 2688, 86642
 2689, 86625
 2690, 86615
 2691, 86644
 2692, 86644
 2693, 86638
 2694, 86608
 2695, 86623
 2696, 86631
 2697, 86640
 2698, 86615
 2699, 86602
 2700, 86614
 2701, 86595
 2702, 86618
 2703, 86638
 2704, 86600
 2705, 86566
 2706, 86625
 2707, 86587
 2708, 86590
 2709, 86596
 2710, 86598
 2711, 86574
 2712, 86637
 2713, 86573
 2714, 86598
 2715, 86604
 2716, 86614
 2717, 86567
 2718, 86569
 2719, 86588
 2720, 86617
 2721, 86543
 2722, 86581
 2723, 86558
 2724, 86571
 2725, 86579
 2726, 86590
 2727, 86597
 2728, 86534
 2729, 86572
 2730, 86575
 2731, 86595
 2732, 86562
 2733, 86576
 2734, 86545
 2735, 86622
 2736, 86574
 2737, 86566
 2738, 86561
 2739, 86601
 2740, 86567
 2741, 86547
 2742, 86559
 2743, 86566
 2744, 86534
 2745, 86580
 2746, 86528
 2747, 86562
 2748, 86543
 2749, 86556
 2750, 86509
 2751, 86553
 2752, 86497
 2753, 86582
 2754, 86550
 2755, 86566
 2756, 86536
 2757, 86555
 2758, 86516
 2759, 86541
 2760, 86517
 2761, 86547
 2762, 86557
 2763, 86554
 2764, 86528
 2765, 86533
 2766, 86517
 2767, 86517
 2768, 86492
 2769, 86505
 2770, 86490
 2771, 86556
 2772, 86500
 2773, 86532
 2774, 86486
 2775, 86526
 2776, 86479
 2777, 86531
 2778, 86478
 2779, 86525
 2780, 86467
 2781, 86500
 2782, 86493
 2783, 86523
 2784, 86494
 2785, 86495
 2786, 86506
 2787, 86520
 2788, 86499
 2789, 86495
 2790, 86479
 2791, 86486
 2792, 86475
 2793, 86524
 2794, 86489
 2795, 86491
 2796, 86479
 2797, 86484
 2798, 86497
 2799, 86485
 2800, 86495
 2801, 86499
 2802, 86432
 2803, 86476
 2804, 86441
 2805, 86482
 2806, 86480
 2807, 86483
 2808, 86474
 2809, 86483
 2810, 86462
 2811, 86489
 2812, 86475
 2813, 86451
 2814, 86467
 2815, 86446
 2816, 86436
 2817, 86452
 2818, 86449
 2819, 86457
 2820, 86464
 2821, 86441
 2822, 86428
 2823, 86486
 2824, 86432
 2825, 86450
 2826, 86420
 2827, 86424
 2828, 86419
 2829, 86437
 2830, 86412
 2831, 86450
 2832, 86450
 2833, 86439
 2834, 86427
 2835, 86415
 2836, 86430
 2837, 86433
 2838, 86403
 2839, 86421
 2840, 86406
 2841, 86428
 2842, 86404
 2843, 86411
 2844, 86412
 2845, 86428
 2846, 86418
 2847, 86406
 2848, 86420
 2849, 86411
 2850, 86421
 2851, 86420
 2852, 86384
 2853, 86436
 2854, 86398
 2855, 86379
 2856, 86389
 2857, 86381
 2858, 86397
 2859, 86409
 2860, 86418
 2861, 86388
 2862, 86375
 2863, 86358
 2864, 86397
 2865, 86369
 2866, 86370
 2867, 86386
 2868, 86386
 2869, 86337
 2870, 86405
 2871, 86368
 2872, 86383
 2873, 86367
 2874, 86391
 2875, 86359
 2876, 86361
 2877, 86345
 2878, 86361
 2879, 86367
 2880, 86373
 2881, 86369
 2882, 86374
 2883, 86326
 2884, 86356
 2885, 86352
 2886, 86363
 2887, 86365
 2888, 86368
 2889, 86348
 2890, 86395
 2891, 86364
 2892, 86349
 2893, 86336
 2894, 86344
 2895, 86338
 2896, 86357
 2897, 86327
 2898, 86340
 2899, 86308
 2900, 86348
 2901, 86311
 2902, 86359
 2903, 86304
 2904, 86362
 2905, 86353
 2906, 86304
 2907, 86362
 2908, 86300
 2909, 86327
 2910, 86302
 2911, 86342
 2912, 86296
 2913, 86336
 2914, 86343
 2915, 86334
 2916, 86284
 2917, 86316
 2918, 86318
 2919, 86296
 2920, 86320
 2921, 86305
 2922, 86286
 2923, 86309
 2924, 86303
 2925, 86330
 2926, 86298
 2927, 86315
 2928, 86325
 2929, 86299
 2930, 86293
 2931, 86309
 2932, 86279
 2933, 86281
 2934, 86265
 2935, 86293
 2936, 86269
 2937, 86295
 2938, 86312
 2939, 86316
 2940, 86276
 2941, 86290
 2942, 86261
 2943, 86303
 2944, 86248
 2945, 86272
 2946, 86248
 2947, 86273
 2948, 86249
 2949, 86279
 2950, 86263
 2951, 86259
 2952, 86282
 2953, 86255
 2954, 86248
 2955, 86231
 2956, 86238
 2957, 86244
 2958, 86262
 2959, 86283
 2960, 86276
 2961, 86251
 2962, 86258
 2963, 86238
 2964, 86232
 2965, 86243
 2966, 86249
 2967, 86243
 2968, 86246
 2969, 86264
 2970, 86243
 2971, 86250
 2972, 86256
 2973, 86234
 2974, 86216
 2975, 86236
 2976, 86256
 2977, 86240
 2978, 86266
 2979, 86228
 2980, 86238
 2981, 86223
 2982, 86198
 2983, 86197
 2984, 86218
 2985, 86241
 2986, 86231
 2987, 86235
 2988, 86239
 2989, 86208
 2990, 86235
 2991, 86237
 2992, 86199
 2993, 86238
 2994, 86191
 2995, 86220
 2996, 86163
 2997, 86240
 2998, 86215
 2999, 86241
 3000, 86207
 3001, 86205
 3002, 86193
 3003, 86196
 3004, 86170
 3005, 86209
 3006, 86204
 3007, 86211
 3008, 86169
 3009, 86188
 3010, 86196
 3011, 86188
 3012, 86196
 3013, 86203
 3014, 86133
 3015, 86185
 3016, 86156
 3017, 86207
 3018, 86193
 3019, 86179
 3020, 86160
 3021, 86192
 3022, 86179
 3023, 86158
 3024, 86170
 3025, 86204
 3026, 86137
 3027, 86183
 3028, 86140
 3029, 86188
 3030, 86146
 3031, 86201
 3032, 86130
 3033, 86151
 3034, 86127
 3035, 86169
 3036, 86174
 3037, 86185
 3038, 86148
 3039, 86168
 3040, 86144
 3041, 86168
 3042, 86116
 3043, 86156
 3044, 86130
 3045, 86134
 3046, 86123
 3047, 86147
 3048, 86141
 3049, 86166
 3050, 86140
 3051, 86145
 3052, 86126
 3053, 86175
 3054, 86114
 3055, 86130
 3056, 86141
 3057, 86142
 3058, 86108
 3059, 86119
 3060, 86075
 3061, 86119
 3062, 86126
 3063, 86134
 3064, 86102
 3065, 86119
 3066, 86111
 3067, 86125
 3068, 86085
 3069, 86138
 3070, 86087
 3071, 86117
 3072, 86106
 3073, 86106
 3074, 86074
 3075, 86121
 3076, 86104
 3077, 86117
 3078, 86091
 3079, 86067
 3080, 86090
 3081, 86089
 3082, 86097
 3083, 86066
 3084, 86117
 3085, 86074
 3086, 86116
 3087, 86090
 3088, 86067
 3089, 86074
 3090, 86104
 3091, 86087
 3092, 86054
 3093, 86042
 3094, 86101
 3095, 86052
 3096, 86086
 3097, 86042
 3098, 86055
 3099, 86058
 3100, 86107
 3101, 86063
 3102, 86057
 3103, 86057
 3104, 86061
 3105, 86076
 3106, 86091
 3107, 86014
 3108, 86043
 3109, 86014
 3110, 86064
 3111, 86043
 3112, 86077
 3113, 86017
 3114, 86054
 3115, 86032
 3116, 86065
 3117, 86044
 3118, 86048
 3119, 86033
 3120, 86050
 3121, 86005
 3122, 86021
 3123, 86056
 3124, 86044
 3125, 86066
 3126, 86032
 3127, 86017
 3128, 86044
 3129, 86065
 3130, 86029
 3131, 86046
 3132, 86041
 3133, 86028
 3134, 86008
 3135, 86051
 3136, 86019
 3137, 86039
 3138, 86021
 3139, 86006
 3140, 86041
 3141, 85990
 3142, 86018
 3143, 86041
 3144, 86005
 3145, 86004
 3146, 86007
 3147, 85995
 3148, 85997
 3149, 86022
 3150, 85984
 3151, 86008
 3152, 85988
 3153, 85986
 3154, 85998
 3155, 85997
 3156, 85970
 3157, 85988
 3158, 85984
 3159, 85977
 3160, 85983
 3161, 85988
 3162, 85963
 3163, 85976
 3164, 85968
 3165, 85975
 3166, 86014
 3167, 85938
 3168, 85960
 3169, 85963
 3170, 85965
 3171, 85946
 3172, 85994
 3173, 85956
 3174, 85987
 3175, 85956
 3176, 85985
 3177, 85967
 3178, 85994
 3179, 85938
 3180, 85987
 3181, 85956
 3182, 85989
 3183, 85945
 3184, 85975
 3185, 85930
 3186, 85971
 3187, 85941
 3188, 85957
 3189, 85933
 3190, 85983
 3191, 85920
 3192, 85955
 3193, 85948
 3194, 85983
 3195, 85938
 3196, 85942
 3197, 85903
 3198, 85943
 3199, 85917
 3200, 85957
 3201, 85900
 3202, 85938
 3203, 85919
 3204, 85940
 3205, 85898
 3206, 85921
 3207, 85918
 3208, 85910
 3209, 85895
 3210, 85948
 3211, 85914
 3212, 85945
 3213, 85906
 3214, 85937
 3215, 85899
 3216, 85926
 3217, 85893
 3218, 85915
 3219, 85907
 3220, 85928
 3221, 85903
 3222, 85924
 3223, 85914
 3224, 85918
 3225, 85863
 3226, 85881
 3227, 85885
 3228, 85919
 3229, 85895
 3230, 85926
 3231, 85874
 3232, 85895
